# FILE DATA
ID : SDRW2100001058
category :  구어 > 사적대화 > 협력적대화

# DOCUMENT DATA
title : 2인 일상 대화
author : 개인 발화자
publisher : 개인 발화 녹음
date : 20220122
topic : 가짜 뉴스에 대한 징벌적 손해배상 > 반대: 구체적인 규제와 법률하에 국민의 알권리를 충족시키는 표현의 자유는 있어야한다

# SPEAKER_INFO
id : SD2101007
age : 30대
occupation : 무직/취업준비생
sex : 여성
birthplace : 대구
principal_residence : 대구
current_residence : 대구
education : 대졸

id : SD2101008
age : 30대
occupation : 무직/취업준비생
sex : 남성
birthplace : 대구
principal_residence : 대구
current_residence : 대구
education : 대졸

# SETTING
relation  :  친구


P0 	:난 가짜 뉴스가 뭐라 기준이 뭐야? /
	
P0 	:어 / 언론인이라는 거는 애초에 언론을 시작할 때 그 사람은 / 정의의 눈을 갖고 시작을 했다고 생각해 그 / 본질 자체가 개인의 양심에 달려 있는 부분이지 / 이 가짜 뉴스라고 손해배상을 한다는 거는 / 조금 말이 된다고 생각하지 않거든 그 개인의 양심에 달려 있는 문제를 / 해결 크 하기에는 / 어 그런 부분에 해결할려고 노력을 해야 된다고 생각하지 이거를 법적으로까지 처벌로 간다면 / 그 언론은 진짜 진실을 / 밝힐 수 없을 거고 그 사람들의 / 직업적인 사명과 / 직업의식 이런 것들 자체가 송두리째 / 어 흔들릴 수 있을 부분이라고 생각하기 때문이야 / 그 사람은 무조건 표현을 명확하게 하고 / 자기 자기 주관적인 생각을 표현했을 뿐이고 / 그거에 대한 기준은 오히려 마련하는 그 주관이 뭐냐 / 그게 어떻게 / 악의적이라던가 남에게 큰 피해가 갔느냐 뭐 이런 / 부분으로 / 인해서는 어느 정도 규제가 되어야 하는 부분이 필요하다고 생각하지 / 그게 아니라면은 그 언론은 / 그 가짜 뉴스 / 라는 말로 포장이 되어 있지만 / 어 자기의 주관을 뚜렷하게 밝혔다고 생각을 한다 /
	
P1 	:나도 우리나라 독재 정권 시절 때부터 기자들이 / 되게 많은 일들을 해 왔고 / 그걸로 인해서 사람들이 이제 / 그런 거를 중요하게 생각하는 거를 알지만 {clearing} / 그게 이어져 와서 지금 / 그때는 / 신문사도 몇 개 없었고 / 그리고 그들이 다 / 그런 기자 정신을 갖고 있다고 생각하지만 / 그 인식이 지금까지 왔는데 그 / 그 사람들의 인식은 그대론데 그 기자들은 / 신문사도 많아지고 / 저질 기사들도 많아지고 이런데도 / 알 권리를 약간 과하게 지켜주고 있는 거 같애 / 그래서 /
	
P0 	:음 만약에 그런 알 권리나 표현의 자유가 지켜지지 않는다면 / 진짜 언젠가 또 독재가 일어날 수 있을 거라고 생각을 한다 / 왜냐면은 그 하나 우리 개인 우리는 지금 민주주의화에 왔기 때문에 / 그 개인의 하나하나의 표현의 자유가 억눌린다면은 / 언젠가 위에서 자기 권력 / 권력형 구조밖에 / 사회가 되지 않지 않을까 / 그런 생각이 드는 거 같애. /
	
P1 	:지금 물론 이제 / 최후의 / 그 나라가 독재가 됐을 때 최후까지 저항하는 거는 보통 / 언론인들이었지만 / 지금은 우리나라가 그렇게 독재로 갈 수 / 독재로 갈 만한 시스템이 / 되게 독재로 못 가게 되는 / 시스템이 잘 만들어져 있어서 / 그것보다는 오히려 지금 / 가짜 뉴스로 인해서 엄청 피해를 보고 있는 사람들이 많은데 예를 들면 뭐 / 아 아 / 그 어쨌든 경찰 수사를 할 때도 / 이제 / 벌써 / 그 밝혀지면 안 되는 데도 불구하고 알 권리로 인해서 / 그 미리 유출해서 하거나 아니면 / 아예 상상으로 그냥 해서 기사를 써버린다던가 / 이래서 오히려 / 그런 가짜 뉴스를 가 / 가짜 뉴스를 없애면은 가짜 뉴스가 많아짐으로써 / 국민의 알 권리를 방해받고 있다고 생각하거든 / 가짜 뉴스를 없애면은 거의 진실만 나오게 됨으로써 오히려 / 국민의 알 권리가 보장받는 계기가 되지 않을까 /
	
P0 	:결국엔 진실만 남는다고 했는데 / 그런 것들이 일일이 너무 / 세세하게 규제가 들어간다면 / 어떤 누구도 큰 목소리를 낼 수가 없을 것 같애 / 근데 목소리를 낼려면 무조건 자유가 필요한 부분이고 / 자기 소신을 밝힐 수 있는 / 그런 부분이 필요하다고 생각을 한다 / 그리고 / 어 / 이 표현의 자유를 억압함으로 인해서 / 일어나는 큰 피해도 더 상당하다고 생각을 해 / 최근에 멕시코에서 코로나 때문에 / 집회 시위를 할 수 있는 표현의 자유를 억압을 했어 / 그러다가 / 그 규제가 풀리자 수많은 수만 명이 / 거리로 뛰쳐나와서 / 어 / 그 / 인명 사고라던가 피해가 상당히 커졌다고 생각을 했거든 그니까 / 사람에 / 개인 개인의 기본권인 / 그런 표현의 자유를 억누르게 된다면 발생하는 피해가 / 더 커지고 인명 피해까지 / 갈 수 있기 때문에 / 어 / 오히려 더 / 보장이 되어 / 져야 하는 부분이라고 생각을 한다 /
	
P1 	:근까 / 물론 이제 / 알 권리라는 게 / 어 어디서든 보장돼야 되지만 / 그 권리를 제한하는 제한은 해야 되지 않아 / 제한하는 거를 / 거는 이제 국가마다 다 다르게 적용해야 된다고 생각하거든 / 만약에 북한은 나는 북한에서는 / 알 권리 / 우리나라보다도 더 많이 보장되어야 된다고 생각하고 / 근데 / 그니까 북한이나 뭐 멕시코 이런 막 / 독재나 다름없거나 독재인 나라들한테는 / 많이 필요하지만 우리나라가 / 그렇게까지 알 권리가 필요할 만큼 / 그런 알 권리를 / 많이 제대로 완전히 보장해야 될 만큼 우리나라가 / 뭐 후진국이나 독재 위험이 있다고 생각하지 않거든 /
	
P0 	:우리나라의 알 권리 / 가만 이미 그면 그니까 / 그런 걸 표현할 수 있는 나라이기 때문에 우리나라는 어느 정도의 민주화에 들어섰다라는 거잖아 / 맞지 / 하지만 어 요즘에 뭐 미국에 보면은 / 머그 / 샷인가 / 그 피의자의 얼굴을 최근 사진을 찍어 / 두는 샷 / 그 사진이라고 하더라고 / 그런 것조차도 다 시행을 하고 있지만 우리나라는 그런 정도에 알 권리까지는 충족을 시켜주지 않고 있잖아 / 근데 그렇게 / 가장 최근 사진을 인제 그 교도소 들어가기 전에 가장 최근 사진을 찍어 둔다는 게 / 사람의 얼굴은 많이 바뀌거든 / 나이가 지금 / 근데 옛날 사진으로 만약에 하게 된다면 / 지금 현재 얼굴과 다 상이할 수 있기 때문에 / 그리고 또한 / 어 국민의 시선으로 바라봤을 때 표현이나 알 권리가 / 어 존중이 돼야 하기 때문에 / 머그샷 제조라는 것이 이루어져야 된다고 생각하 하거든 /
	
P1 	:근까 이것도 아까 /
	
P0 	:그런 게 보장이 돼 있다는 거지 /
	
P1 	:이것도 아까 그거랑 비슷하게 미국이라는 나라가 / 원래 그 자유 / 를 찾아서 떠난 거고 그런 거를 제 / 표현의 자유를 엄청 중요시하는 / 걸로 시작한 나라기 때문에 그런 것까지 할 수 있다고 생각하 / 근데 그런 걸로 인해서 / 오히려 지금 유럽이나 미국이나 / 그 자 표현의 자유 그리고 개인의 뭐 그런 거를 / 선택을 / 거의 극한까지 / 그 보장해줌으로 인해서 지금 코로나나 이런 / 팬데믹 사태 / 가 왔을 때 / 사람들이 막 그걸 안 따르고 / 그거 / 를 따르라고 하면은 오히려 / 반항하고 그것 때문에 또 이제 / 그 질병이 더 빨리 많이 퍼지고 / 그리고 사람들이 많이 죽어 나가고 이런 부작용도 있다고 생각하거든 / 그러니까 이게 / 다른 나라보다는 우리나라에 맞게 / 우리나라가 우리나라에 적용하면은 어떻게 될까 이런 걸 생각해서 / 했을 때 나는 우리나라에는 / 지금 가짜 뉴스 / 정도는 가짜 뉴스를 처벌하는 거는 / 옳다고 생각해. /
	
P0 	:어 근데 / 어 / 그런 더 안 좋은 악 / 그런 사례가 많다라고 니가 말했는데 그 안 / 어떤 부분이 더 / 그게 가짜 뉴스 때문에 / 사람들이 / 그런 게 있는지 더 상세하게 말해 줄 수 있나. /
	
P1 	:그러니까 / 어 / 그냥 / 제일 기본적으로 생각나는 거는 연예인 루머들이지 / 그까 연예인 루머가 / 가짜 뉴스나 가짜 뉴스로 그냥 / 어 딱 나왔는데 / 연예인들은 그걸로 인해서 거의 뭐 / 우울증이나 뭐 거의 자살하는 사람도 있었고 / 그럴 만큼 스트레스 받고 그리고 그거를 해명하는데 또 / 엄청 많은 시간과 노력이 들잖아요. /
	 예전에 그 / 타블로 사건도 생각나네 타블로 타진요 / 타블로가 그 졸업을 했냐 안 했냐 / 그거를 그냥 루머로 가짜 뉴스로 나왔는데 / 타블로가 그거를 증명할려고 / 스탠포즈 그 / 졸업장을 / 그 인증을 했는데도 / 어 이게 이 부분이 요즘이랑 다르다 / 하니까 / 그럼 이 부분은 요즘이랑 왜 다른지 또 그걸 또 인증하고 / 그걸 그 다음에 또 인정하고 인정하고 인정하고 그러다가 결국에는 / 그냥 아 그 / 엄청 이제 시간과 노력이 들었었거든 / 그런 거 보면은 / 가짜 뉴스라는 게 한 사람 거의 / 뭐 파멸시킬 수도 있을 정도니까 / 그거를 엄격하게 규제해야 된다고 생각해 /
	
P0 	:어 / 나도 그런 사례에 대해서 많이 들어 봤는데 / 그러면은 그 / 그 타블로가 / 그러면 허위 유포 죄라는 죄로 죄의 명목으로 처벌하면 되지 / 굳이 / 가짜 뉴스 처벌하는 손해배상까지 / 만들어서 따로 처벌을 한다면 / 이중처벌 금지 원칙에도 어긋난다고 생각을 한 하거든 / 그래서 우리가 보통 알고 있는 모든 것은 법으로 약간 규정되어 있고 / 법에 세세하게 있기 때문에 / 이런 것까지 따로 / 또 손해배상까지 한다는 거는 / 이것 또한 법에 / 법치주의에 어긋난다고 생각한다. /
	 그래서 나는 / 어 그렇게 하기보다는 / 어 그기에 따른 규제 / 그기에 따른 법을 잘 적용을 하 / 해서 원칙을 따른다면 / 어 모두가 알 권리도 충족이 되고 / 표현도 할 수 있고 좀 더 건전한 표현의 / 자유를 누릴 수 있지 않을까 이렇게 생각이 되는데 /
	
P1 	:근데 / 의견을 듣다 보니까 / 독재 독재로 갔을 때 / 항상 / 최후까지 저항했던 거는 우리나라 역사를 봐도 그렇고 / 뭐 그 / 얼마 전에 탈북자가 북한에서 / 탈북 / 언론 북한에서 언론이었는데 / 탈북한 사람이 또 얘기를 했는데 / 그 사람도 거기서 최후까지 저항을 했었대 / 그런 거 보면은 / 그 그런 / 독재로 인한 그런 걸 막기 위해서는 / 언론의 / 언론의 자유를 보장하는 게 참 좋을 것 같애 근데 / 가짜 뉴스라는 게 / 부작용도 있는 만큼 / 굳이 뭐 특별 / 현실적으로 / 기자가 허위사실 유포 죄로 처벌받지 않으니까 / 그거를 현실적으로 / 밖에 뭔가 조금씩 개정 필요할 것 같애 / 그거를 뭐 굳이 아까 말했던 / 어 서 징벌적 손해배상 가짜 뉴스 처벌 법 이런 걸 특별법으로 만들지 않더라도 / 쪼끔의 제재는 필요하다는 거 서로 동의했지만 어쨌든 결국엔 / 알 권리가 / 알 권리를 보장해야 되는 게 맞다 나도 그렇게 생각합니다. /
