# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000044.261
metadata : {}


# id : NWRW1800000044.261.1.1
[단독] “너, 내 첫사랑과 닮았어”…‘제자 성추행’ 고대 교수

[단독]	[/SS+단독/NNG+]/SS
찍어	찍/VV+어/EC
보내라고	보내/VV+라고/EC
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.5.2
ㄱ씨는 “이 교수가 뽀뽀하는 시늉의 사진을 찍어 보내라고 강요했고, ‘짝사랑한다’거나 ‘우주에서 제일 예뻐한다’는 등의 문자메시지를 보냈다. 이를 거부하면 화를 내거나 다른 대학원생들을 이유 없이 야단쳤기 때문에 응할 수밖에 없었다”고 했다.

ㄱ씨는	ㄱ/NNG+씨/NNB+는/JX
“이	“/SS+이/NNP
교수가	교수/NNG+가/JKS
뽀뽀하는	뽀뽀/NNG+하/XSV+는/ETM
시늉의	시늉/NNG+의/JKG
사진을	사진/NNG+을/JKO
찍어	찍/VV+어/EC
보내라고	보내/VV+라고/EC
강요했고,	강요/NNG+하/XSV+았/EP+고/EC+,/SP
‘짝사랑한다’거나	‘/SS+짝사랑/NNG+하/XSV+ㄴ다/EF+’/SS+거나/EC
‘우주에서	‘/SS+우주/NNG+에서/JKB
제일	제일/MAG
예뻐한다’는	예뻐하/VV+ㄴ다/EF+’/SS+는/ETM
등의	등/NNB+의/JKG
문자메시지를	문자/NNG+메시지/NNG+를/JKO
보냈다.	보내/VV+었/EP+다/EF+./SF
이를	이/NP+를/JKO
거부하면	거부/NNG+하/XSV+면/EC
화를	화/NNG+를/JKO
내거나	내/VV+거나/EC
다른	다른/MMD
대학원생들을	대학원/NNG+생/XSN+들/XSN+을/JKO
이유	이유/NNG
없이	없이/MAG
야단쳤기	야단치/VV+었/EP+기/ETN
때문에	때문/NNB+에/JKB
응할	응하/VV+ㄹ/ETM
수밖에	수/NNB+밖에/JX
없었다”고	없/VA+었/EP+다/EF+”/SS+고/JKQ
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.6.1
또 ㄱ씨는 “이 교수는 볼에 입맞춤을 요구하는가 하면 회식 자리에서 허벅지를 쓰다듬기도 했다”고 말했다.

또	또/MAG
ㄱ씨는	ㄱ/NNG+씨/NNB+는/JX
“이	“/SS+이/NNP
교수는	교수/NNG+는/JX
볼에	볼/NNG+에/JKB
입맞춤을	입맞춤/NNG+을/JKO
요구하는가	요구/NNG+하/XSV+는가/EF
하면	하/VV+면/EC
회식	회식/NNG
자리에서	자리/NNG+에서/JKB
허벅지를	허벅지/NNG+를/JKO
쓰다듬기도	쓰다듬/VV+기/ETN+도/JX
했다”고	하/VX+았/EP+다/EF+”/SS+고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.6.2
이 교수는 피해자를 ‘소주 애인’과 ‘소중한 애인’, ‘작은 애인’이라는 뜻을 담아 ‘소애’라고 불렀다고 한다.

이	이/NNP
교수는	교수/NNG+는/JX
피해자를	피해자/NNG+를/JKO
‘소주	‘/SS+소주/NNG
애인’과	애인/NNG+’/SS+과/JC
‘소중한	‘/SS+소중하/VA+ㄴ/ETM
애인’,	애인/NNG+’/SS+,/SP
‘작은	‘/SS+작/VA+은/ETM
애인’이라는	애인/NNG+’/SS+이/VCP+라는/ETM
뜻을	뜻/NNG+을/JKO
담아	담/VV+아/EC
‘소애’라고	‘/SS+소애/NNP+’/SS+라고/JKQ
불렀다고	부르/VV+었/EP+다고/EC
한다.	하/VV+ㄴ다/EF+./SF


# id : NWRW1800000044.261.6.3
지난 7월14일에는 자신의 연구실로 피해자를 불러 “내 첫사랑과 네가 닯았다. 그 기억이 떠올라 고통스럽다”며 눈물을 보이기도 했다.

지난	지나/VV+ㄴ/ETM
7월14일에는	7/SN+월/NNB+14/SN+일/NNB+에/JKB+는/JX
자신의	자신/NNG+의/JKG
연구실로	연구실/NNG+로/JKB
피해자를	피해자/NNG+를/JKO
불러	부르/VV+어/EC
“내	“/SS+나/NP+의/JKG
첫사랑과	첫사랑/NNG+과/JC
네가	네/NP+가/JKS
닯았다.	닯/VV+았/EP+다/EF+./SF
그	그/MMD
기억이	기억/NNG+이/JKS
떠올라	떠오르/VV+아/EC
고통스럽다”며	고통/NNG+스럽/XSA+다/EF+”/SS+며/EC
눈물을	눈물/NNG+을/JKO
보이기도	보이/VV+기/ETN+도/JX
했다.	하/VX+았/EP+다/EF+./SF


# id : NWRW1800000044.261.6.4
ㄱ씨는 휴학을 고민하기도 했지만, ‘휴학 없는 학업’을 전제로 국가장학금을 받고 있는 처지여서 이마저도 여의치 않았다고 한다.

ㄱ씨는	ㄱ/NNG+씨/NNB+는/JX
휴학을	휴학/NNG+을/JKO
고민하기도	고민/NNG+하/XSV+기/ETN+도/JX
했지만,	하/VX+았/EP+지만/EC+,/SP
‘휴학	‘/SS+휴학/NNG
없는	없/VA+는/ETM
학업’을	학업/NNG+’/SS+을/JKO
전제로	전제/NNG+로/JKB
국가장학금을	국가/NNG+장학금/NNG+을/JKO
받고	받/VV+고/EC
있는	있/VX+는/ETM
처지여서	처지/NNG+이/VCP+어서/EC
이마저도	이/NP+마저/JX+도/JX
여의치	여의하/VA+지/EC
않았다고	않/VX+았/EP+다고/EC
한다.	하/VV+ㄴ다/EF+./SF


# id : NWRW1800000044.261.7.1
ㄱ씨는 8월19일 성추행을 당한 뒤 공론화를 결심했다.

ㄱ씨는	ㄱ/NNG+씨/NNB+는/JX
8월19일	8/SN+월/NNB+19/SN+일/NNB
성추행을	성추행/NNG+을/JKO
당한	당하/VV+ㄴ/ETM
뒤	뒤/NNG
공론화를	공론/NNG+화/XSN+를/JKO
결심했다.	결심/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.7.2
ㄱ씨는 “그날 이 교수의 제안으로 함께 식사를 마치고 학교로 돌아온 직후, 지하 주차장에서 이 교수가 강제로 입을 맞췄다. 입을 앙다물고 거부하자 이 교수는 ‘열어줘’라고 요구하더라. 며칠 뒤인 23일에도 이 교수는 연구실에서 허벅지를 만지고 강제로 입을 맞췄다”고 말했다.

ㄱ씨는	ㄱ/NNG+씨/NNB+는/JX
“그날	“/SS+그날/NNG
이	이/NNP
교수의	교수/NNG+의/JKG
제안으로	제안/NNG+으로/JKB
함께	함께/MAG
식사를	식사/NNG+를/JKO
마치고	마치/VV+고/EC
학교로	학교/NNG+로/JKB
돌아온	돌아오/VV+ㄴ/ETM
직후,	직후/NNG+,/SP
지하	지하/NNG
주차장에서	주차장/NNG+에서/JKB
교수가	교수/NNG+가/JKS
강제로	강제/NNG+로/JKB
입을	입/NNG+을/JKO
맞췄다.	맞추/VV+었/EP+다/EF+./SF
앙다물고	앙다물/VV+고/EC
거부하자	거부/NNG+하/XSV+자/EC
교수는	교수/NNG+는/JX
‘열어줘’라고	‘/SS+열/VV+어/EC+주/VX+어/EF+’/SS+라고/JKQ
요구하더라.	요구/NNG+하/XSV+더라/EF+./SF
며칠	며칠/NNG
뒤인	뒤/NNG+이/VCP+ㄴ/ETM
23일에도	23/SN+일/NNB+에/JKB+도/JX
연구실에서	연구실/NNG+에서/JKB
허벅지를	허벅지/NNG+를/JKO
만지고	만지/VV+고/EC
맞췄다”고	맞추/VV+었/EP+다/EF+”/SS+고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.7.3
이런 과정에서 여러 차례 거부 의사를 밝혔는데도, 이 교수는 막무가내였다고 ㄱ씨는 주장한다.

이런	이런/MMD
과정에서	과정/NNG+에서/JKB
여러	여러/MMN
차례	차례/NNG
거부	거부/NNG
의사를	의사/NNG+를/JKO
밝혔는데도,	밝히/VV+었/EP+는데/EC+도/JX+,/SP
이	이/NNP
교수는	교수/NNG+는/JX
막무가내였다고	막무가내/NNG+이/VCP+었/EP+다고/EC
ㄱ씨는	ㄱ/NNG+씨/NNB+는/JX
주장한다.	주장/NNG+하/XSV+ㄴ다/EF+./SF


# id : NWRW1800000044.261.8.1
결국 ㄱ씨는 휴학을 결심하고 지난 6일 이 교수를 강제추행 혐의로 경찰에 고소했다.

결국	결국/MAG
ㄱ씨는	ㄱ/NNG+씨/NNB+는/JX
휴학을	휴학/NNG+을/JKO
결심하고	결심/NNG+하/XSV+고/EC
지난	지나/VV+ㄴ/ETM
6일	6/SN+일/NNB
이	이/NNP
교수를	교수/NNG+를/JKO
강제추행	강제/NNG+추행/NNG
혐의로	혐의/NNG+로/JKB
경찰에	경찰/NNG+에/JKB
고소했다.	고소/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.8.2
정신과 치료를 받고 있다는 ㄱ씨는 “하루에도 몇번씩 발작 증세와 자살충동을 느낀다”고 했다.

정신과	정신과/NNG
치료를	치료/NNG+를/JKO
받고	받/VV+고/EC
있다는	있/VX+다는/ETM
ㄱ씨는	ㄱ/NNG+씨/NNB+는/JX
“하루에도	“/SS+하루/NNG+에/JKB+도/JX
몇번씩	몇/NR+번/NNB+씩/XSN
발작	발작/NNG
증세와	증세/NNG+와/JC
자살충동을	자살/NNG+충동/NNG+을/JKO
느낀다”고	느끼/VV+ㄴ다/EF+”/SS+고/JKQ
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.8.3
ㄱ씨의 아버지는 “지도교수가 자신의 권력을 이용해 딸을 엉망으로 만들었다”고 했다.

ㄱ씨의	ㄱ/NNG+씨/NNB+의/JKG
아버지는	아버지/NNG+는/JX
“지도교수가	“/SS+지도/NNG+교수/NNG+가/JKS
자신의	자신/NNG+의/JKG
권력을	권력/NNG+을/JKO
이용해	이용/NNG+하/XSV+아/EC
딸을	딸/NNG+을/JKO
엉망으로	엉망/NNG+으로/JKB
만들었다”고	만들/VV+었/EP+다/EF+”/SS+고/JKQ
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.9.1
반면 이 교수는 혐의를 완강히 부인하고 있는 것으로 전해졌다.

반면	반면/NNG
이	이/NNP
교수는	교수/NNG+는/JX
혐의를	혐의/NNG+를/JKO
완강히	완강히/MAG
부인하고	부인/NNG+하/XSV+고/EC
있는	있/VX+는/ETM
것으로	것/NNB+으로/JKB
전해졌다.	전하/VV+아/EC+지/VX+었/EP+다/EF+./SF


# id : NWRW1800000044.261.9.2
이 교수 쪽의 홍미정 변호사는 “강제추행은 전혀 없었고, 아끼는 제자와 스승의 관계일 뿐이었다”고 말했다.

이	이/NNP
교수	교수/NNG
쪽의	쪽/NNB+의/JKG
홍미정	홍미정/NNP
변호사는	변호사/NNG+는/JX
“강제추행은	“/SS+강제/NNG+추행/NNG+은/JX
전혀	전혀/MAG
없었고,	없/VA+었/EP+고/EC+,/SP
아끼는	아끼/VV+는/ETM
제자와	제자/NNG+와/JC
스승의	스승/NNG+의/JKG
관계일	관계/NNG+이/VCP+ㄹ/ETM
뿐이었다”고	뿐/NNB+이/VCP+었/EP+다/EF+”/SS+고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.9.3
<한겨레>는 당사자인 이 교수의 해명을 듣기 위해 여러차례 연락을 취했지만, 이 교수는 통화를 거절하고 “변호사와 통화해 달라”는 문자만 남겼다.

<한겨레>는	</SS+한겨레/NNP+>/SS+는/JX
당사자인	당사자/NNG+이/VCP+ㄴ/ETM
이	이/NNP
교수의	교수/NNG+의/JKG
해명을	해명/NNG+을/JKO
듣기	듣/VV+기/ETN
위해	위하/VV+아/EC
여러차례	여러/MMN+차례/NNG
연락을	연락/NNG+을/JKO
취했지만,	취하/VV+았/EP+지만/EC+,/SP
교수는	교수/NNG+는/JX
통화를	통화/NNG+를/JKO
거절하고	거절/NNG+하/XSV+고/EC
“변호사와	“/SS+변호사/NNG+와/JKB
통화해	통화/NNG+하/XSV+아/EC
달라”는	달/VX+라/EF+”/SS+는/ETM
문자만	문자/NNG+만/JX
남겼다.	남기/VV+었/EP+다/EF+./SF


# id : NWRW1800000044.261.9.4
사건을 맡은 송파경찰서 관계자는 “조만간 피고소인인 이 교수를 조사할 예정”이라고 했다.

사건을	사건/NNG+을/JKO
맡은	맡/VV+은/ETM
송파경찰서	송파경찰서/NNP
관계자는	관계자/NNG+는/JX
“조만간	“/SS+조만간/MAG
피고소인인	피/XPN+고소인/NNG+이/VCP+ㄴ/ETM
이	이/NNP
교수를	교수/NNG+를/JKO
조사할	조사/NNG+하/XSV+ㄹ/ETM
예정”이라고	예정/NNG+”/SS+이라고/JKQ
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000044.261.9.5
고려대학교 홍보실 관계자는 “아직 이 교수의 사표는 수리되지 않았지만, 인사위원회를 열어 징계와 사표 수리 여부를 결정할 것”이라고 밝혔다.

고려대학교	고려대학교/NNP
홍보실	홍보실/NNG
관계자는	관계자/NNG+는/JX
“아직	“/SS+아직/MAG
이	이/NNP
교수의	교수/NNG+의/JKG
사표는	사표/NNG+는/JX
수리되지	수리/NNG+되/XSV+지/EC
않았지만,	않/VX+았/EP+지만/EC+,/SP
인사위원회를	인사/NNG+위원회/NNG+를/JKO
열어	열/VV+어/EC
징계와	징계/NNG+와/JC
사표	사표/NNG
수리	수리/NNG
여부를	여부/NNG+를/JKO
결정할	결정/NNG+하/XSV+ㄹ/ETM
것”이라고	것/NNB+”/SS+이라고/JKQ
밝혔다.	밝히/VV+었/EP+다/EF+./SF


