# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000044.184
metadata : {}


# id : NWRW1800000044.184.1.1
[단독] “자살 시도 국정원 협력자 김씨는 탈북자 브로커”

[단독]	[/SS+단독/NNG+]/SS
김 국장은 2006년 한 탈북자 관련 단체가 마련한 모임에 참석했다가 김씨를 처음 만났다.

김	김/NNP
국장은	국장/NNG+은/JX
2006년	2006/SN+년/NNB
한	한/MMN
탈북자	탈북자/NNG
관련	관련/NNG
단체가	단체/NNG+가/JKS
마련한	마련/NNG+하/XSV+ㄴ/ETM
모임에	모임/NNG+에/JKB
참석했다가	참석/NNG+하/XSV+았/EP+다가/EC
김씨를	김/NNP+씨/NNB+를/JKO
처음	처음/NNG
만났다.	만나/VV+았/EP+다/EF+./SF


# id : NWRW1800000044.184.6.2
김 국장은 “당시 김씨가 자신을 소개하며 ‘중국 공안에 붙잡힌 탈북자를 구출할 수 있다. 뭐든지 다 된다. 비용은 구출자 한 명당 800만~1000만원이다’라고 말했다”고 전했다.

김	김/NNP
국장은	국장/NNG+은/JX
“당시	“/SS+당시/NNG
김씨가	김/NNP+씨/NNB+가/JKS
자신을	자신/NNG+을/JKO
소개하며	소개/NNG+하/XSV+며/EC
‘중국	‘/SS+중국/NNP
공안에	공안/NNG+에/JKB
붙잡힌	붙잡히/VV+ㄴ/ETM
탈북자를	탈북자/NNG+를/JKO
구출할	구출/NNG+하/XSV+ㄹ/ETM
수	수/NNB
있다.	있/VA+다/EF+./SF
뭐든지	뭐/NP+든지/JX
다	다/MAG
된다.	되/VV+ㄴ다/EF+./SF
비용은	비용/NNG+은/JX
구출자	구출자/NNG
한	한/MMN
명당	명/NNB+당/XSN
800만~1000만원이다’라고	800/SN+만/NR+~/SO+1000/SN+만/NR+원/NNB+이/VCP+다/EF+’/SS+라고/JKQ
말했다”고	말/NNG+하/XSV+았/EP+다/EF+”/SS+고/JKQ
전했다.	전하/VV+았/EP+다/EF+./SF


# id : NWRW1800000044.184.6.3
이 모임에 참석했던 탈북자들도 김씨를 ‘김 사장’, ‘김 부장’이라고 부르며 “북한 가짜 달러와 담배를 구해오라는 (정보기관의) 주문을 받았는데 구해올 수 있느냐”고 상담했다고 한다.

이	이/MMD
모임에	모임/NNG+에/JKB
참석했던	참석/NNG+하/XSV+았/EP+던/ETM
탈북자들도	탈북자/NNG+들/XSN+도/JX
김씨를	김/NNP+씨/NNB+를/JKO
‘김	‘/SS+김/NNP
사장’,	사장/NNG+’/SS+,/SP
부장’이라고	부장/NNG+’/SS+이라고/JKQ
부르며	부르/VV+며/EC
“북한	“/SS+북한/NNP
가짜	가짜/NNG
달러와	달러/NNG+와/JC
담배를	담배/NNG+를/JKO
구해오라는	구하/VV+아/EC+오/VX+라는/ETM
(정보기관의)	(/SS+정보기관/NNG+의/JKG+)/SS
주문을	주문/NNG+을/JKO
받았는데	받/VV+았/EP+는데/EC
구해올	구하/VV+아/EC+오/VX+ㄹ/ETM
수	수/NNB
있느냐”고	있/VA+느냐/EF+”/SS+고/JKQ
상담했다고	상담/NNG+하/XSV+았/EP+다고/EC
한다.	하/VV+ㄴ다/EF+./SF


# id : NWRW1800000044.184.6.4
김 국장은 “김씨가 주위 사람들에 의해 북한 정보가 돈이 된다는 것을 이제 막 아는 것처럼 보였다”고 전했다.

김	김/NNP
국장은	국장/NNG+은/JX
“김씨가	“/SS+김/NNP+씨/NNB+가/JKS
주위	주위/NNG
사람들에	사람/NNG+들/XSN+에/JKB
의해	의하/VV+아/EC
북한	북한/NNP
정보가	정보/NNG+가/JKS
돈이	돈/NNG+이/JKC
된다는	되/VV+ㄴ다는/ETM
것을	것/NNB+을/JKO
이제	이제/MAG
막	막/MAG
아는	알/VV+는/ETM
것처럼	것/NNB+처럼/JKB
보였다”고	보이/VV+었/EP+다/EF+”/SS+고/JKQ
전했다.	전하/VV+았/EP+다/EF+./SF


# id : NWRW1800000044.184.7.1
김 국장은 두차례 탈북자 구출을 의뢰했지만 실제로 이뤄지진 않았다.

김	김/NNP
국장은	국장/NNG+은/JX
두차례	두/MMN+차례/NNG
탈북자	탈북자/NNG
구출을	구출/NNG+을/JKO
의뢰했지만	의뢰/NNG+하/XSV+았/EP+지만/EC
실제로	실제로/MAG
이뤄지진	이뤄지/VV+지/EC+ㄴ/JX
않았다.	않/VX+았/EP+다/EF+./SF


# id : NWRW1800000044.184.7.2
김 국장은 처음 만난 자리에서 중국 연변 공안에 잡힌 탈북자 구출을 의뢰했고 김씨는 중국으로 전화를 걸어 현황을 파악했다.

김	김/NNP
국장은	국장/NNG+은/JX
처음	처음/NNG
만난	만나/VV+ㄴ/ETM
자리에서	자리/NNG+에서/JKB
중국	중국/NNP
연변	연변/NNP
공안에	공안/NNG+에/JKB
잡힌	잡히/VV+ㄴ/ETM
탈북자	탈북자/NNG
구출을	구출/NNG+을/JKO
의뢰했고	의뢰/NNG+하/XSV+았/EP+고/EC
김씨는	김/NNP+씨/NNB+는/JX
중국으로	중국/NNP+으로/JKB
전화를	전화/NNG+를/JKO
걸어	걸/VV+어/EC
현황을	현황/NNG+을/JKO
파악했다.	파악/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000044.184.7.3
당시 김씨는 “탈북자가 공안부에서 연변 조선족자치주 국가안전처에 이미 넘어갔다. 이런 경우는 구출이 어렵다”고 답했다고 한다.

당시	당시/NNG
김씨는	김/NNP+씨/NNB+는/JX
“탈북자가	“/SS+탈북자/NNG+가/JKS
공안부에서	공안부/NNG+에서/JKB
연변	연변/NNP
조선족자치주	조선족자치주/NNP
국가안전처에	국가/NNG+안전처/NNG+에/JKB
이미	이미/MAG
넘어갔다.	넘어가/VV+았/EP+다/EF+./SF
이런	이런/MMD
경우는	경우/NNG+는/JX
구출이	구출/NNG+이/JKS
어렵다”고	어렵/VA+다/EF+”/SS+고/JKQ
답했다고	답/NNG+하/XSV+았/EP+다고/EC
한다.	하/VV+ㄴ다/EF+./SF


# id : NWRW1800000044.184.7.4
김 국장은 2007년에도 탈북자 관련 단체 사무실에 찾아갔다가 우연히 만난 김씨에게 중국 연변 도문 수용소에 감금된 탈북자 구출을 요청했지만 실패했다.

김	김/NNP
국장은	국장/NNG+은/JX
2007년에도	2007/SN+년/NNB+에/JKB+도/JX
탈북자	탈북자/NNG
관련	관련/NNG
단체	단체/NNG
사무실에	사무실/NNG+에/JKB
찾아갔다가	찾아가/VV+았/EP+다가/EC
우연히	우연히/MAG
만난	만나/VV+ㄴ/ETM
김씨에게	김/NNP+씨/NNB+에게/JKB
중국	중국/NNP
연변	연변/NNP
도문	도문/NNP
수용소에	수용소/NNG+에/JKB
감금된	감금/NNG+되/XSV+ㄴ/ETM
구출을	구출/NNG+을/JKO
요청했지만	요청/NNG+하/XSV+았/EP+지만/EC
실패했다.	실패/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000044.184.7.5
해당 탈북자 단체는 현재 없어졌다.

해당	해당/NNG
탈북자	탈북자/NNG
단체는	단체/NNG+는/JX
현재	현재/MAG
없어졌다.	없어지/VV+었/EP+다/EF+./SF


