# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000048.79
metadata : {}


# id : NWRW1800000048.79.1.1
[단독] 전경련, ‘위장계열사’ 자유경제원에 20년간 매년 거액 지원

[단독]	[/SS+단독/NNG+]/SS
있다고	있/VX+다고/EC
인정하면서도	인정/NNG+하/XSV+면서/EC+도/JX
세부내역	세부/NNG+내역/NNG
공개는	공개/NNG+는/JX
거부해	거부/NNG+하/XSV+아/EC
왔다.	오/VX+았/EP+다/EF+./SF


# id : NWRW1800000048.79.6.4
자료에서 드러난 자유경제원의 외부 지원금을 보면, 수십억원대의 뭉칫돈이다.

자료에서	자료/NNG+에서/JKB
드러난	드러나/VV+ㄴ/ETM
자유경제원의	자유경제원/NNP+의/JKG
외부	외부/NNG
지원금을	지원금/NNG+을/JKO
보면,	보/VV+면/EC+,/SP
수십억원대의	수십억/NR+원/NNB+대/XSN+의/JKG
뭉칫돈이다.	뭉칫돈/NNG+이/VCP+다/EF+./SF


# id : NWRW1800000048.79.6.5
한곳의 특정기관에서 지원받은 것으로 추정된다.

한곳의	한곳/NNG+의/JKG
특정기관에서	특정/NNG+기관/NNG+에서/JKB
지원받은	지원/NNG+받/XSV+은/ETM
것으로	것/NNB+으로/JKB
추정된다.	추정/NNG+되/XSV+ㄴ다/EF+./SF


# id : NWRW1800000048.79.6.6
이런 정황들을 종합해 볼 때 이 돈의 출처가 전경련임을 짐작게 한다.

이런	이런/MMD
정황들을	정황/NNG+들/XSN+을/JKO
종합해	종합/NNG+하/XSV+아/EC
볼	보/VX+ㄹ/ETM
때	때/NNG
이	이/MMD
돈의	돈/NNG+의/JKG
출처가	출처/NNG+가/JKS
전경련임을	전경련/NNP+이/VCP+ㅁ/ETN+을/JKO
짐작게	짐작/NNG+하/XSV+게/EC
한다.	하/VX+ㄴ다/EF+./SF


# id : NWRW1800000048.79.7.1
또 자유경제원이 이자 수익을 얻고 있는 원천인 재단출연금(126억원)도 1997년 전경련과 회원 기업들이 낸 돈이다.

또	또/MAG
자유경제원이	자유경제원/NNP+이/JKS
이자	이자/NNG
수익을	수익/NNG+을/JKO
얻고	얻/VV+고/EC
있는	있/VX+는/ETM
원천인	원천/NNG+이/VCP+ㄴ/ETM
재단출연금(126억원)도	재단/NNG+출연금/NNG+(/SS+126/SN+억/NR+원/NNB+)/SS+도/JX
1997년	1997/SN+년/NNB
전경련과	전경련/NNP+과/JC
회원	회원/NNG
기업들이	기업/NNG+들/XSN+이/JKS
낸	내/VV+ㄴ/ETM
돈이다.	돈/NNG+이/VCP+다/EF+./SF


# id : NWRW1800000048.79.7.2
이자 수익은 2013년 4억원, 2014년 3억7천만원, 2015년 2억9천만원이다.

이자	이자/NNG
수익은	수익/NNG+은/JX
2013년	2013/SN+년/NNB
4억원,	4/SN+억/NR+원/NNB+,/SP
2014년	2014/SN+년/NNB
3억7천만원,	3/SN+억/NR+7/SN+천만/NR+원/NNB+,/SP
2015년	2015/SN+년/NNB
2억9천만원이다.	2/SN+억/NR+9/SN+천만/NR+원/NNB+이/VCP+다/EF+./SF


# id : NWRW1800000048.79.7.3
자유경제원의 전체 수입 중에서 외부 지원금과 출연금 이자 수익이 차지하는 비중은 최근 3년 평균 98%에 이른다.

자유경제원의	자유경제원/NNP+의/JKG
전체	전체/NNG
수입	수입/NNG
중에서	중/NNB+에서/JKB
외부	외부/NNG
지원금과	지원금/NNG+과/JC
출연금	출연금/NNG
이자	이자/NNG
수익이	수익/NNG+이/JKS
차지하는	차지/NNG+하/XSV+는/ETM
비중은	비중/NNG+은/JX
최근	최근/NNG
3년	3/SN+년/NNB
평균	평균/NNG
98%에	98/SN+%/SW+에/JKB
이른다.	이르/VV+ㄴ다/EF+./SF


# id : NWRW1800000048.79.7.4
전경련이 사실상 자유경제원 예산의 대부분을 책임지고 있는 셈이다.

전경련이	전경련/NNP+이/JKS
사실상	사실/NNG+상/XSN
자유경제원	자유경제원/NNP
예산의	예산/NNG+의/JKG
대부분을	대/XPN+부분/NNG+을/JKO
책임지고	책임지/VV+고/EC
있는	있/VX+는/ETM
셈이다.	셈/NNB+이/VCP+다/EF+./SF


# id : NWRW1800000048.79.8.1
자유경제원은 1996년 전경련 산하단체인 한국경제연구원 부설 자유기업센터로 출범한 뒤 1997년 재단으로 분리됐다.

자유경제원은	자유경제원/NNP+은/JX
1996년	1996/SN+년/NNB
전경련	전경련/NNP
산하단체인	산하/NNG+단체/NNG+이/VCP+ㄴ/ETM
한국경제연구원	한국경제연구원/NNP
부설	부설/NNG
자유기업센터로	자유/NNG+기업/NNG+센터/NNG+로/JKB
출범한	출범/NNG+하/XSV+ㄴ/ETM
뒤	뒤/NNG
1997년	1997/SN+년/NNB
재단으로	재단/NNG+으로/JKB
분리됐다.	분리/NNG+되/XSV+었/EP+다/EF+./SF


# id : NWRW1800000048.79.8.2
전경련이 지난 20년간 자유경제원에 지원한 금액과 출연금을 모두 합치면 500억원대에 이를 것으로 추정된다.

전경련이	전경련/NNP+이/JKS
지난	지나/VV+ㄴ/ETM
20년간	20/SN+년/NNB+간/XSN
자유경제원에	자유경제원/NNP+에/JKB
지원한	지원/NNG+하/XSV+ㄴ/ETM
금액과	금액/NNG+과/JC
출연금을	출연금/NNG+을/JKO
모두	모두/MAG
합치면	합치/VV+면/EC
500억원대에	500/SN+억/NR+원/NNB+대/XSN+에/JKB
이를	이르/VV+ㄹ/ETM
것으로	것/NNB+으로/JKB
추정된다.	추정/NNG+되/XSV+ㄴ다/EF+./SF


# id : NWRW1800000048.79.9.1
전경련은 홍종학 의원실과 <한겨레>의 지원금 확인 요청에 대해 “지원을 하는 것은 맞지만, 자세한 지원 내역은 ‘긍정도 부인도 하지 않는다’는 게 공식 입장”이라고 밝혔다.

전경련은	전경련/NNP+은/JX
홍종학	홍종학/NNP
의원실과	의원실/NNG+과/JC
<한겨레>의	</SS+한겨레/NNP+>/SS+의/JKG
지원금	지원금/NNG
확인	확인/NNG
요청에	요청/NNG+에/JKB
대해	대하/VV+아/EC
“지원을	“/SS+지원/NNG+을/JKO
하는	하/VV+는/ETM
것은	것/NNB+은/JX
맞지만,	맞/VV+지만/EC+,/SP
자세한	자세하/VA+ㄴ/ETM
지원	지원/NNG
내역은	내역/NNG+은/JX
‘긍정도	‘/SS+긍정/NNG+도/JX
부인도	부인/NNG+도/JX
하지	하/VV+지/EC
않는다’는	않/VX+는다/EF+’/SS+는/ETM
게	거/NNB+이/JKS
공식	공식/NNG
입장”이라고	입장/NNG+”/SS+이라고/JKQ
밝혔다.	밝히/VV+었/EP+다/EF+./SF


# id : NWRW1800000048.79.9.2
홍종학 의원실은 “전경련이 지원을 인정하면서도 내역을 밝히지 않는 것은 자유경제원의 지원금이 모두 전경련에서 나온 것임을 인정하는 것으로 해석될 수밖에 없음을 분명히 했는데도, 전경련은 공개를 거부했다”고 밝혔다.

홍종학	홍종학/NNP
의원실은	의원실/NNG+은/JX
“전경련이	“/SS+전경련/NNP+이/JKS
지원을	지원/NNG+을/JKO
인정하면서도	인정/NNG+하/XSV+면서/EC+도/JX
내역을	내역/NNG+을/JKO
밝히지	밝히/VV+지/EC
않는	않/VX+는/ETM
것은	것/NNB+은/JX
자유경제원의	자유경제원/NNP+의/JKG
지원금이	지원금/NNG+이/JKS
모두	모두/MAG
전경련에서	전경련/NNP+에서/JKB
나온	나오/VV+ㄴ/ETM
것임을	것/NNB+이/VCP+ㅁ/ETN+을/JKO
인정하는	인정/NNG+하/XSV+는/ETM
것으로	것/NNB+으로/JKB
해석될	해석/NNG+되/XSV+ㄹ/ETM
수밖에	수/NNB+밖에/JX
없음을	없/VA+음/ETN+을/JKO
분명히	분명히/MAG
했는데도,	하/VV+았/EP+는데/EC+도/JX+,/SP
전경련은	전경련/NNP+은/JX
공개를	공개/NNG+를/JKO
거부했다”고	거부/NNG+하/XSV+았/EP+다/EF+”/SS+고/JKQ
밝혔다.	밝히/VV+었/EP+다/EF+./SF


# id : NWRW1800000048.79.10.1
자유경제원은 최근 교과서 국정화를 강력히 주장하고, 야당을 겨냥한 2016년 총선 낙선운동, 노사정위원회를 배제한 노동시장 개편 강행 등 주요 현안에서 편향적인 목소리를 내왔다.

자유경제원은	자유경제원/NNP+은/JX
최근	최근/NNG
교과서	교과서/NNG
국정화를	국정/NNG+화/XSN+를/JKO
강력히	강력히/MAG
주장하고,	주장/NNG+하/XSV+고/EC+,/SP
야당을	야당/NNG+을/JKO
겨냥한	겨냥/NNG+하/XSV+ㄴ/ETM
2016년	2016/SN+년/NNB
총선	총선/NNG
낙선운동,	낙선/NNG+운동/NNG+,/SP
노사정위원회를	노사정/NNG+위원회/NNG+를/JKO
배제한	배제/NNG+하/XSV+ㄴ/ETM
노동시장	노동/NNG+시장/NNG
개편	개편/NNG
강행	강행/NNG
등	등/NNB
주요	주요/NNG
현안에서	현안/NNG+에서/JKB
편향적인	편향/NNG+적/XSN+이/VCP+ㄴ/ETM
목소리를	목소리/NNG+를/JKO
내왔다.	내/VV+어/EC+오/VX+았/EP+다/EF+./SF


# id : NWRW1800000048.79.10.2
또 진보진영에 대해선 친북, 좌편향, 반시장이라고 공격하며 ‘색깔 공세’를 펼치고 있다.

또	또/MAG
진보진영에	진보/NNG+진영/NNG+에/JKB
대해선	대하/VV+아서/EC+ㄴ/JX
친북,	친북/NNG+,/SP
좌편향,	좌편향/NNG+,/SP
반시장이라고	반/XPN+시장/NNG+이/VCP+라고/EC
공격하며	공격/NNG+하/XSV+며/EC
‘색깔	‘/SS+색깔/NNG
공세’를	공세/NNG+’/SS+를/JKO
펼치고	펼치/VV+고/EC
있다.	있/VX+다/EF+./SF


# id : NWRW1800000048.79.11.1
이에 따라 대기업의 회비로 운영되는 전경련이 자유경제원에 매년 수십억원을 지원하는 것은 정치적 중립성을 지켜야 할 경제단체로서 부적절하다는 지적이 나온다.

이에	이/NP+에/JKB
따라	따르/VV+아/EC
대기업의	대/XPN+기업/NNG+의/JKG
회비로	회비/NNG+로/JKB
운영되는	운영/NNG+되/XSV+는/ETM
전경련이	전경련/NNP+이/JKS
자유경제원에	자유경제원/NNP+에/JKB
매년	매년/MAG
수십억원을	수십억/NR+원/NNB+을/JKO
지원하는	지원/NNG+하/XSV+는/ETM
것은	것/NNB+은/JX
정치적	정치/NNG+적/XSN
중립성을	중립/NNG+성/XSN+을/JKO
지켜야	지키/VV+어야/EC
할	하/VX+ㄹ/ETM
경제단체로서	경제/NNG+단체/NNG+로서/JKB
부적절하다는	부적절하/VA+다는/ETM
지적이	지적/NNG+이/JKS
나온다.	나오/VV+ㄴ다/EF+./SF


# id : NWRW1800000048.79.11.2
홍종학 의원은 “사실상 전경련의 ‘위장 계열사’인 자유경제원이 사회 분열과 갈등을 조장하고 있다”며 자유경제원에 대한 전경련의 지원 중단과 반성을 촉구했다.

홍종학	홍종학/NNP
의원은	의원/NNG+은/JX
“사실상	“/SS+사실/NNG+상/XSN
전경련의	전경련/NNP+의/JKG
‘위장	‘/SS+위장/NNG
계열사’인	계열사/NNG+’/SS+이/VCP+ㄴ/ETM
자유경제원이	자유경제원/NNP+이/JKS
사회	사회/NNG
분열과	분열/NNG+과/JC
갈등을	갈등/NNG+을/JKO
조장하고	조장/NNG+하/XSV+고/EC
있다”며	있/VX+다/EF+”/SS+며/EC
자유경제원에	자유경제원/NNP+에/JKB
대한	대하/VV+ㄴ/ETM
지원	지원/NNG
중단과	중단/NNG+과/JC
반성을	반성/NNG+을/JKO
촉구했다.	촉구/NNG+하/XSV+았/EP+다/EF+./SF


