# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000030.111
metadata : {}


# id : NWRW1800000030.111.1.1
"한국, 항공우주 강국될 환경 충분"

"한국,	"/SS+한국/NNP+,/SP
탄도미사일 개발과 1998년 인도의 2차 핵실험에도 깊이 관여한 그는 '미사일 맨'이란 별명으로 더 유명하다.

탄도미사일	탄도/NNG+미사일/NNG
개발과	개발/NNG+과/JC
1998년	1998/SN+년/NNB
인도의	인도/NNP+의/JKG
2차	2/SN+차/NNB
핵실험에도	핵/NNG+실험/NNG+에/JKB+도/JX
깊이	깊이/MAG
관여한	관여/NNG+하/XSV+ㄴ/ETM
그는	그/NP+는/JX
'미사일	'/SS+미사일/NNG
맨'이란	맨/NNG+'/SS+이/VCP+란/ETM
별명으로	별명/NNG+으로/JKB
더	더/MAG
유명하다.	유명/NNG+하/XSA+다/EF+./SF


# id : NWRW1800000030.111.6.1
그는 "1960년대만 해도 세계를 통틀어 우주 프로그램이란 것이 없었다. 그때 인도는 (전국의) 마을 60만개를 연결하기 위해 통신위성을 띄우겠다고 결심했다"며 "(이렇게 발전된) 인도의 우주 프로그램은 매우 국민 지향적"이라고 했다.

그는	그/NP+는/JX
"1960년대만	"/SS+1960/SN+년대/NNB+만/JX
해도	하/VV+아도/EC
세계를	세계/NNG+를/JKO
통틀어	통틀어/MAG
우주	우주/NNG
프로그램이란	프로그램/NNG+이/VCP+란/ETM
것이	것/NNB+이/JKS
없었다.	없/VA+었/EP+다/EF+./SF
그때	그때/NNG
인도는	인도/NNP+는/JX
(전국의)	(/SS+전국/NNG+의/JKG+)/SS
마을	마을/NNG
60만개를	60/SN+만/NR+개/NNB+를/JKO
연결하기	연결/NNG+하/XSV+기/ETN
위해	위하/VV+아/EC
통신위성을	통신/NNG+위성/NNG+을/JKO
띄우겠다고	띄우/VV+겠/EP+다고/EC
결심했다"며	결심/NNG+하/XSV+았/EP+다/EF+"/SS+며/EC
"(이렇게	"/SS+(/SS+이렇/VA+게/EC
발전된)	발전/NNG+되/XSV+ㄴ/ETM+)/SS
인도의	인도/NNP+의/JKG
프로그램은	프로그램/NNG+은/JX
매우	매우/MAG
국민	국민/NNG
지향적"이라고	지향/NNG+적/XSN+"/SS+이라고/JKQ
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000030.111.7.1
가난한 어부의 집에서 태어난 그는 코코넛 열매로 주린 배를 채우고 신문 배달로 생계를 이어가면서도 학업에 대한 열망을 꺾지 않았다.

가난한	가난/NNG+하/XSA+ㄴ/ETM
어부의	어부/NNG+의/JKG
집에서	집/NNG+에서/JKB
태어난	태어나/VV+ㄴ/ETM
그는	그/NP+는/JX
코코넛	코코넛/NNG
열매로	열매/NNG+로/JKB
주린	주리/VV+ㄴ/ETM
배를	배/NNG+를/JKO
채우고	채우/VV+고/EC
신문	신문/NNG
배달로	배달/NNG+로/JKB
생계를	생계/NNG+를/JKO
이어가면서도	잇/VV+어/EC+가/VX+면서/EC+도/JX
학업에	학업/NNG+에/JKB
대한	대하/VV+ㄴ/ETM
열망을	열망/NNG+을/JKO
꺾지	꺾/VV+지/EC
않았다.	않/VX+았/EP+다/EF+./SF


# id : NWRW1800000030.111.7.2
그는 "영적인 부모와 위대한 교사가 날 성공으로 이끌었다"고 했다.

그는	그/NP+는/JX
"영적인	"/SS+영/NNG+적/XSN+이/VCP+ㄴ/ETM
부모와	부모/NNG+와/JC
위대한	위대하/VA+ㄴ/ETM
교사가	교사/NNG+가/JKS
날	나/NP+ㄹ/JKO
성공으로	성공/NNG+으로/JKB
이끌었다"고	이끌/VV+었/EP+다/EF+"/SS+고/JKQ
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000030.111.7.3
특히 그는 자기가 인도 최고의 항공우주공학자가 된 것이 초등학교 5학년 때 선생님 덕분이라고 했다.

특히	특히/MAG
그는	그/NP+는/JX
자기가	자기/NP+가/JKS
인도	인도/NNP
최고의	최고/NNG+의/JKG
항공우주공학자가	항공/NNG+우주/NNG+공학자/NNG+가/JKC
된	되/VV+ㄴ/ETM
것이	것/NNB+이/JKS
초등학교	초등학교/NNG
5학년	5/SN+학년/NNG
때	때/NNG
선생님	선생/NNG+님/XSN
덕분이라고	덕분/NNG+이/VCP+라고/EC
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000030.111.8.1
"어느 날 선생님이 칠판에 새를 그리더니 새가 날개를 어떻게 폈다 접었다 하며 나는지를 설명했습니다.

"어느	"/SS+어느/MMD
날	날/NNG
선생님이	선생/NNG+님/XSN+이/JKS
칠판에	칠판/NNG+에/JKB
새를	새/NNG+를/JKO
그리더니	그리/VV+더니/EC
새가	새/NNG+가/JKS
날개를	날개/NNG+를/JKO
어떻게	어떻/VA+게/EC
폈다	펴/VV+었/EP+다/EC
접었다	접/VV+었/EP+다/EC
하며	하/VX+며/EC
나는지를	날/VV+는지/EF+를/JKO
설명했습니다.	설명/NNG+하/XSV+았/EP+습니다/EF+./SF


# id : NWRW1800000030.111.8.2
그날로 비행에 관심을 갖게 된 저는 물리학에 빠졌고 결국 항공우주공학을 전공해서 로켓공학자, 우주 기술자가 됐지요."

그날로	그날/NNG+로/JKB
비행에	비행/NNG+에/JKB
관심을	관심/NNG+을/JKO
갖게	갖/VV+게/EC
된	되/VV+ㄴ/ETM
저는	저/NP+는/JX
물리학에	물리학/NNG+에/JKB
빠졌고	빠지/VV+었/EP+고/EC
결국	결국/NNG
항공우주공학을	항공/NNG+우주/NNG+공학/NNG+을/JKO
전공해서	전공/NNG+하/XSV+아서/EC
로켓공학자,	로켓/NNG+공학자/NNG+,/SP
우주	우주/NNG
기술자가	기술자/NNG+가/JKC
됐지요."	되/VV+었/EP+지요/EF+./SF+"/SS


# id : NWRW1800000030.111.9.1
그는 정부가 '2012 서울 핵안보정상회의'의 성공적인 개최를 위해 결성한 '대통령 현인그룹(Eminent Persons Group)'에 포함됐다.

그는	그/NP+는/JX
정부가	정부/NNG+가/JKS
'2012	'/SS+2012/SN
서울	서울/NNP
핵안보정상회의'의	핵/NNG+안보/NNG+정상/NNG+회의/NNG+'/SS+의/JKG
성공적인	성공/NNG+적/XSN+이/VCP+ㄴ/ETM
개최를	개최/NNG+를/JKO
위해	위하/VV+아/EC
결성한	결성/NNG+하/XSV+ㄴ/ETM
'대통령	'/SS+대통령/NNG
현인그룹(Eminent	현인/NNG+그룹/NNG+(/SS+Eminent/SL
Persons	Persons/SL
Group)'에	Group/SL+)/SS+'/SS+에/JKB
포함됐다.	포함/NNG+되/XSV+었/EP+다/EF+./SF


# id : NWRW1800000030.111.9.2
이날 현인그룹 회의차 방한한 그는 이명박 대통령과 오찬을 함께했다.

이날	이날/NNG
현인그룹	현인/NNG+그룹/NNG
회의차	회의차/NNG
방한한	방한/NNG+하/XSV+ㄴ/ETM
그는	그/NP+는/JX
이명박	이명박/NNP
대통령과	대통령/NNG+과/JKB
오찬을	오찬/NNG+을/JKO
함께했다.	함께/MAG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000030.111.9.3
그는 "이명박 대통령과 난 공통의 관심사가 있었다"며 "우리 둘은 한국과 인도뿐 아니라 모든 주변국이 번영하고 행복해질 수 있는 방법에 대해 얘기를 나눴다"고 말했다.

그는	그/NP+는/JX
"이명박	"/SS+이명박/NNP
대통령과	대통령/NNG+과/JC
난	나/NP+ㄴ/JX
공통의	공통/NNG+의/JKG
관심사가	관심사/NNG+가/JKS
있었다"며	있/VV+었/EP+다/EF+"/SS+며/EC
"우리	"/SS+우리/NP
둘은	둘/NR+은/JX
한국과	한국/NNP+과/JC
인도뿐	인도/NNP+뿐/JX
아니라	아니/VCN+라/EC
모든	모든/MMN
주변국이	주변국/NNG+이/JKS
번영하고	번영/NNG+하/XSV+고/EC
행복해질	행복/NNG+하/XSA+아/EC+지/VX+ㄹ/ETM
수	수/NNB
있는	있/VA+는/ETM
방법에	방법/NNG+에/JKB
대해	대하/VV+아/EC
얘기를	얘기/NNG+를/JKO
나눴다"고	나누/VV+었/EP+다/EF+"/SS+고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000030.111.10.1
현인그룹은 서울 핵안보정상회의 의장인 이 대통령에게 회의 관련 자문을 제공하며 서울 핵안보정상회의의 중요성에 대한 인식을 높이는 역할을 하게 된다.

현인그룹은	현인/NNG+그룹/NNG+은/JX
서울	서울/NNP
핵안보정상회의	핵/NNG+안보/NNG+정상/NNG+회의/NNG
의장인	의장/NNG+이/VCP+ㄴ/ETM
이	이/NNP
대통령에게	대통령/NNG+에게/JKB
회의	회의/NNG
관련	관련/NNG
자문을	자문/NNG+을/JKO
제공하며	제공/NNG+하/XSV+며/EC
핵안보정상회의의	핵/NNG+안보/NNG+정상/NNG+회의/NNG+의/JKG
중요성에	중요/NNG+성/XSN+에/JKB
대한	대하/VV+ㄴ/ETM
인식을	인식/NNG+을/JKO
높이는	높이/VV+는/ETM
역할을	역할/NNG+을/JKO
하게	하/VV+게/EC
된다.	되/VV+ㄴ다/EF+./SF


