# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000056.180
metadata : {}


# id : NWRW1800000056.180.1.1
[단독] 경찰, 부산 소녀상 앞 춤공연 불허했다

[단독]	[/SS+단독/NNG+]/SS
공연은	공연/NNG+은/JX
무사히	무사히/MAG
끝났지만,	끝나/VV+았/EP+지만/EC+,/SP
경찰이	경찰/NNG+이/JKS
일본	일본/NNP
제국주의의	제국주의/NNG+의/JKG
조선인	조선인/NNG
여성	여성/NNG
성노예화	성/NNG+노예/NNG+화/XSN
만행을	만행/NNG+을/JKO
고발하고	고발/NNG+하/XSV+고/EC
일본의	일본/NNP+의/JKG
진심	진심/NNG
어린	어리/VA+ㄴ/ETM
반성을	반성/NNG+을/JKO
촉구하는	촉구/NNG+하/XSV+는/ETM
평화적인	평화/NNG+적/XSN+이/VCP+ㄴ/ETM
예술집회를	예술/NNG+집회/NNG+를/JKO
막으려	막/VV+으려/EC
했다는	하/VX+았/EP+다는/ETM
비판이	비판/NNG+이/JKS
나온다.	나오/VV+ㄴ다/EF+./SF


# id : NWRW1800000056.180.6.1
6일 사단법인 부산민예총과 부산 동부경찰서의 말을 종합하면, 부산민예총은 지난달 25일 오후 2시께 부산 동부경찰서에 “동구 초량동 일본총영사관 옆 인도 위에 세워진 부산 소녀상 앞에서 4·11·18일 세 차례, 오후 5시부터 1시간 동안 무용인들이 춤 공연을 펼치는 집회를 한다”고 신고했다.

6일	6/SN+일/NNB
사단법인	사단/NNG+법인/NNG
부산민예총과	부산민예총/NNP+과/JC
부산	부산/NNP
동부경찰서의	동부/NNG+경찰서/NNG+의/JKG
말을	말/NNG+을/JKO
종합하면,	종합/NNG+하/XSV+면/EC+,/SP
부산민예총은	부산민예총/NNP+은/JX
지난달	지난달/NNG
25일	25/SN+일/NNB
오후	오후/NNG
2시께	2/SN+시/NNB+께/XSN
동부경찰서에	동부/NNG+경찰서/NNG+에/JKB
“동구	“/SS+동구/NNP
초량동	초량동/NNP
일본총영사관	일본총영사관/NNP
옆	옆/NNG
인도	인도/NNG
위에	위/NNG+에/JKB
세워진	세우/VV+어/EC+지/VX+ㄴ/ETM
소녀상	소녀상/NNG
앞에서	앞/NNG+에서/JKB
4·11·18일	4/SN+·/SP+11/SN+·/SP+18/SN+일/NNB
세	세/MMN
차례,	차례/NNG+,/SP
5시부터	5/SN+시/NNB+부터/JX
1시간	1/SN+시간/NNB
동안	동안/NNG
무용인들이	무용인/NNG+들/XSN+이/JKS
춤	춤/NNG
공연을	공연/NNG+을/JKO
펼치는	펼치/VV+는/ETM
집회를	집회/NNG+를/JKO
한다”고	하/VV+ㄴ다/EF+”/SS+고/JKQ
신고했다.	신고/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000056.180.7.1
부산 동부경찰서는 다음날 저녁 7시께 부산진구 전포동 부산민예총 사무실을 찾아가 집회 불허를 알리는 통지서를 전달했다.

부산	부산/NNP
동부경찰서는	동부/NNG+경찰서/NNG+는/JX
다음날	다음날/NNG
저녁	저녁/NNG
7시께	7/SN+시/NNB+께/XSN
부산진구	부산진구/NNP
전포동	전포동/NNP
부산민예총	부산민예총/NNP
사무실을	사무실/NNG+을/JKO
찾아가	찾아가/VV+아/EC
집회	집회/NNG
불허를	불허/NNG+를/JKO
알리는	알리/VV+는/ETM
통지서를	통지서/NNG+를/JKO
전달했다.	전달/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000056.180.7.2
부산민예총은 법무법인 ‘민심’을 통해 3일 오후 4시께 부산지법에 경찰의 옥외집회금지통고처분 집행정지 신청을 했다.

부산민예총은	부산민예총/NNP+은/JX
법무법인	법무/NNG+법인/NNG
‘민심’을	‘/SS+민심/NNP+’/SS+을/JKO
통해	통하/VV+아/EC
3일	3/SN+일/NNB
오후	오후/NNG
4시께	4/SN+시/NNB+께/XSN
부산지법에	부산지법/NNP+에/JKB
경찰의	경찰/NNG+의/JKG
옥외집회금지통고처분	옥외/NNG+집회/NNG+금지/NNG+통고/NNG+처분/NNG
집행정지	집행/NNG+정지/NNG
신청을	신청/NNG+을/JKO
했다.	하/VV+았/EP+다/EF+./SF


# id : NWRW1800000056.180.7.3
이에 부산지법 행정2부(재판장 한영표)는 3일 저녁 7시께 “옥외집회금지통고처분 취소 청구 사건의 판결 선고까지 집행을 정지하라”고 결정했다.

이에	이/NP+에/JKB
부산지법	부산지법/NNP
행정2부(재판장	행정2부/NNG+(/SS+재판장/NNG
한영표)는	한영표/NNP+)/SS+는/JX
3일	3/SN+일/NNB
저녁	저녁/NNG
7시께	7/SN+시/NNB+께/XSN
“옥외집회금지통고처분	“/SS+옥외/NNG+집회/NNG+금지/NNG+통고/NNG+처분/NNG
취소	취소/NNG
청구	청구/NNG
사건의	사건/NNG+의/JKG
판결	판결/NNG
선고까지	선고/NNG+까지/JX
집행을	집행/NNG+을/JKO
정지하라”고	정지/NNG+하/XSV+라/EF+”/SS+고/JKQ
결정했다.	결정/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000056.180.7.4
집행정지 신청 3시간 만에 법원이 신청인의 청구를 받아들인 것은 이례적이다.

집행정지	집행/NNG+정지/NNG
신청	신청/NNG
3시간	3/SN+시간/NNB
만에	만/NNB+에/JKB
법원이	법원/NNG+이/JKS
신청인의	신청인/NNG+의/JKG
청구를	청구/NNG+를/JKO
받아들인	받아들이/VV+ㄴ/ETM
것은	것/NNB+은/JX
이례적이다.	이례/NNG+적/XSN+이/VCP+다/EF+./SF


# id : NWRW1800000056.180.8.1
부산 동부경찰서가 부산 소녀상 앞 집회를 금지한 이유는 세 가지다.

부산	부산/NNP
동부경찰서가	동부/NNG+경찰서/NNG+가/JKS
소녀상	소녀상/NNG
앞	앞/NNG
집회를	집회/NNG+를/JKO
금지한	금지/NNG+하/XSV+ㄴ/ETM
이유는	이유/NNG+는/JX
세	세/MMN
가지다.	가지/NNB+이/VCP+다/EF+./SF


# id : NWRW1800000056.180.8.2
먼저 집회 및 시위에 관한 법률(집시법) 11조는 ‘국내에 주재하는 외국 외교기관 건물과 외교사절의 숙소로부터 100m 안에서는 집회를 할 수가 없다’고 하는데, 부산 소녀상은 일본영사관에서 100m 안에 있다는 것이다.

먼저	먼저/MAG
집회	집회/NNG
및	및/MAG
시위에	시위/NNG+에/JKB
관한	관하/VV+ㄴ/ETM
법률(집시법)	법률/NNG+(/SS+집시법/NNG+)/SS
11조는	11/SN+조/NNB+는/JX
‘국내에	‘/SS+국내/NNG+에/JKB
주재하는	주재/NNG+하/XSV+는/ETM
외국	외국/NNG
외교기관	외교/NNG+기관/NNG
건물과	건물/NNG+과/JC
외교사절의	외교/NNG+사절/NNG+의/JKG
숙소로부터	숙소/NNG+로부터/JKB
100m	100/SN+m/SW
안에서는	안/NNG+에서/JKB+는/JX
집회를	집회/NNG+를/JKO
할	하/VV+ㄹ/ETM
수가	수/NNB+가/JKS
없다’고	없/VA+다/EF+’/SS+고/JKQ
하는데,	하/VV+는데/EC+,/SP
부산	부산/NNP
소녀상은	소녀상/NNG+은/JX
일본영사관에서	일본영사관/NNP+에서/JKB
안에	안/NNG+에/JKB
있다는	있/VA+다는/ETM
것이다.	것/NNB+이/VCP+다/EF+./SF


# id : NWRW1800000056.180.8.3
또 매주 토요일 저녁 6시께 열리는 박근혜 정권 퇴진 촛불집회에 참여하는 시민들이 1시간 앞서 열리는 부산민예총 집회에 합류하면 일본총영사관 오물 투척 등이 우려되는 데다 일본총영사관이 시설물 보호 요청을 한 사례도 있다는 게 경찰 쪽 주장이다.

또	또/MAG
매주	매주/MAG
토요일	토요일/NNG
저녁	저녁/NNG
6시께	6/SN+시/NNB+께/XSN
열리는	열리/VV+는/ETM
박근혜	박근혜/NNP
정권	정권/NNG
퇴진	퇴진/NNG
촛불집회에	촛불/NNG+집회/NNG+에/JKB
참여하는	참여/NNG+하/XSV+는/ETM
시민들이	시민/NNG+들/XSN+이/JKS
1시간	1/SN+시간/NNB
앞서	앞서/MAG
부산민예총	부산민예총/NNP
집회에	집회/NNG+에/JKB
합류하면	합류/NNG+하/XSV+면/EC
일본총영사관	일본총영사관/NNP
오물	오물/NNG
투척	투척/NNG
등이	등/NNB+이/JKS
우려되는	우려/NNG+되/XSV+는/ETM
데다	데/NNB+다/JX
일본총영사관이	일본총영사관/NNP+이/JKS
시설물	시설물/NNG
보호	보호/NNG
요청을	요청/NNG+을/JKO
한	하/VV+ㄴ/ETM
사례도	사례/NNG+도/JX
있다는	있/VA+다는/ETM
게	거/NNB+이/JKS
경찰	경찰/NNG
쪽	쪽/NNB
주장이다.	주장/NNG+이/VCP+다/EF+./SF


# id : NWRW1800000056.180.9.1
하지만 재판부는 외국 외교기관 건물과 외교사절의 숙소로부터 100m 안이라도 △휴일이거나 △외교기관 건물 또는 외교기관의 숙소를 대상으로 하지 않거나 △대규모 집회와 시위로 확산할 우려가 없을 때 등 세 가지 가운데 어느 하나에 해당하면 집회를 할 수가 있다는 집시법 11조의 예외 조항을 인용했다.

하지만	하지만/MAJ
재판부는	재판부/NNG+는/JX
외국	외국/NNG
외교기관	외교/NNG+기관/NNG
건물과	건물/NNG+과/JC
외교사절의	외교/NNG+사절/NNG+의/JKG
숙소로부터	숙소/NNG+로부터/JKB
100m	100/SN+m/SW
안이라도	안/NNG+이/VCP+라도/EC
△휴일이거나	△/SW+휴일/NNG+이/VCP+거나/EC
△외교기관	△/SW+외교/NNG+기관/NNG
건물	건물/NNG
또는	또는/MAG
외교기관의	외교/NNG+기관/NNG+의/JKG
숙소를	숙소/NNG+를/JKO
대상으로	대상/NNG+으로/JKB
하지	하/VV+지/EC
않거나	않/VX+거나/EC
△대규모	△/SW+대/XPN+규모/NNG
집회와	집회/NNG+와/JC
시위로	시위/NNG+로/JKB
확산할	확산/NNG+하/XSV+ㄹ/ETM
우려가	우려/NNG+가/JKS
없을	없/VA+을/ETM
때	때/NNG
등	등/NNB
세	세/MMN
가지	가지/NNB
가운데	가운데/NNG
어느	어느/MMD
하나에	하나/NR+에/JKB
해당하면	해당/NNG+하/XSV+면/EC
집회를	집회/NNG+를/JKO
할	하/VV+ㄹ/ETM
수가	수/NNB+가/JKS
있다는	있/VA+다는/ETM
집시법	집시법/NNG
11조의	11/SN+조/NNB+의/JKG
예외	예외/NNG
조항을	조항/NNG+을/JKO
인용했다.	인용/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000056.180.10.1
부산민예총의 집회가 열리는 토요일은 일본총영사관의 휴무일이고, 춤 위주의 집회가 1시간만 열려서 평화로운 집회가 예상되며, 촛불집회 참가자들이 부산민예총 주최 집회에 참여하더라도 대규모 불법시위로 번지지는 않을 것이라고 판단한 것이다.

부산민예총의	부산민예총/NNP+의/JKG
집회가	집회/NNG+가/JKS
열리는	열리/VV+는/ETM
토요일은	토요일/NNG+은/JX
일본총영사관의	일본총영사관/NNP+의/JKG
휴무일이고,	휴무일/NNG+이/VCP+고/EC+,/SP
춤	춤/NNG
위주의	위주/NNG+의/JKG
1시간만	1/SN+시간/NNB+만/JX
열려서	열리/VV+어서/EC
평화로운	평화/NNG+롭/XSA+ㄴ/ETM
예상되며,	예상/NNG+되/XSV+며/EC+,/SP
촛불집회	촛불/NNG+집회/NNG
참가자들이	참가자/NNG+들/XSN+이/JKS
부산민예총	부산민예총/NNP
주최	주최/NNG
집회에	집회/NNG+에/JKB
참여하더라도	참여/NNG+하/XSV+더라도/EC
대규모	대/XPN+규모/NNG
불법시위로	불법/NNG+시위/NNG+로/JKB
번지지는	번지/VV+지/EC+는/JX
않을	않/VX+을/ETM
것이라고	것/NNB+이/VCP+라고/EC
판단한	판단/NNG+하/XSV+ㄴ/ETM
것이다.	것/NNB+이/VCP+다/EF+./SF


# id : NWRW1800000056.180.10.2
실제 4일 열린 첫 번째 부산민예총 주최 집회에선 100여명이 참석한 가운데 춤 공연이 평화롭게 열렸다.

실제	실제/MAG
4일	4/SN+일/NNB
열린	열리/VV+ㄴ/ETM
첫	첫/MMN
번째	번/NNB+째/XSN
부산민예총	부산민예총/NNP
주최	주최/NNG
집회에선	집회/NNG+에서/JKB+ㄴ/JX
100여명이	100/SN+여/XSN+명/NNB+이/JKS
참석한	참석/NNG+하/XSV+ㄴ/ETM
가운데	가운데/NNG
춤	춤/NNG
공연이	공연/NNG+이/JKS
평화롭게	평화/NNG+롭/XSA+게/EC
열렸다.	열리/VV+었/EP+다/EF+./SF


# id : NWRW1800000056.180.10.3
집회 이름이 ‘부산 소녀상 지킴이 예술시위’였으나 시민들이 부산민예총 춤위원회 소속 회원들의 춤을 길거리에서 관람하는 문화공연이었다.

집회	집회/NNG
이름이	이름/NNG+이/JKS
‘부산	‘/SS+부산/NNP
소녀상	소녀상/NNG
지킴이	지킴이/NNG
예술시위’였으나	예술/NNG+시위/NNG+’/SS+이/VCP+었/EP+으나/EC
시민들이	시민/NNG+들/XSN+이/JKS
부산민예총	부산민예총/NNP
춤위원회	춤/NNG+위원회/NNG
소속	소속/NNG
회원들의	회원/NNG+들/XSN+의/JKG
춤을	춤/NNG+을/JKO
길거리에서	길거리/NNG+에서/JKB
관람하는	관람/NNG+하/XSV+는/ETM
문화공연이었다.	문화/NNG+공연/NNG+이/VCP+었/EP+다/EF+./SF


# id : NWRW1800000056.180.11.1
부산민예총이 이달 말께 추가 집회를 신청하면 경찰이 허가할 것인지가 관심사다.

부산민예총이	부산민예총/NNP+이/JKS
이달	이달/NNG
말께	말/NNB+께/XSN
추가	추가/NNG
집회를	집회/NNG+를/JKO
신청하면	신청/NNG+하/XSV+면/EC
경찰이	경찰/NNG+이/JKS
허가할	허가/NNG+하/XSV+ㄹ/ETM
것인지가	것/NNB+이/VCP+ㄴ지/EF+가/JKS
관심사다.	관심사/NNG+이/VCP+다/EF+./SF


# id : NWRW1800000056.180.11.2
부산 동부경찰서 관계자는 “경찰은 만약의 사태에 대비해야 한다.

부산	부산/NNP
동부경찰서	동부/NNG+경찰서/NNG
관계자는	관계자/NNG+는/JX
“경찰은	“/SS+경찰/NNG+은/JX
만약의	만약/NNG+의/JKG
사태에	사태/NNG+에/JKB
대비해야	대비/NNG+하/XSV+아야/EC
한다.	하/VX+ㄴ다/EF+./SF


# id : NWRW1800000056.180.11.3
4일 집회는 평화롭게 끝났다.

4일	4/SN+일/NNB
집회는	집회/NNG+는/JX
평화롭게	평화/NNG+롭/XSA+게/EC
끝났다.	끝나/VV+았/EP+다/EF+./SF


# id : NWRW1800000056.180.11.4
부산민예총이 추가 집회를 신고하면 이미 허가한 세 차례 집회를 지켜본 뒤 허용 여부를 판단하겠다”고 말했다.

부산민예총이	부산민예총/NNP+이/JKS
추가	추가/NNG
집회를	집회/NNG+를/JKO
신고하면	신고/NNG+하/XSV+면/EC
이미	이미/MAG
허가한	허가/NNG+하/XSV+ㄴ/ETM
세	세/MMN
차례	차례/NNG
지켜본	지켜보/VV+ㄴ/ETM
뒤	뒤/NNG
허용	허용/NNG
여부를	여부/NNG+를/JKO
판단하겠다”고	판단/NNG+하/XSV+겠/EP+다/EF+”/SS+고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000056.180.12.1
부산민예총은 경찰이 무리한 법 적용을 한다고 반발했다.

부산민예총은	부산민예총/NNP+은/JX
경찰이	경찰/NNG+이/JKS
무리한	무리/NNG+하/XSV+ㄴ/ETM
법	법/NNG
적용을	적용/NNG+을/JKO
한다고	하/VV+ㄴ다고/EC
반발했다.	반발/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000056.180.12.2
부산민예총 관계자는 “법원의 결정이 났는데도 경찰이 추가 집회를 불허한다면 집회를 강행할 것이다.

부산민예총	부산민예총/NNP
관계자는	관계자/NNG+는/JX
“법원의	“/SS+법원/NNG+의/JKG
결정이	결정/NNG+이/JKS
났는데도	나/VV+았/EP+는데/EC+도/JX
경찰이	경찰/NNG+이/JKS
추가	추가/NNG
집회를	집회/NNG+를/JKO
불허한다면	불허/NNG+하/XSV+ㄴ다면/EC
강행할	강행/NNG+하/XSV+ㄹ/ETM
것이다.	것/NNB+이/VCP+다/EF+./SF


# id : NWRW1800000056.180.12.3
경찰이 소녀상을 둘러싼 한일 정부의 외교 마찰과 보수단체의 최근 집회 분위기를 의식해 무리하게 법을 적용하는 것 같다”고 말했다.

경찰이	경찰/NNG+이/JKS
소녀상을	소녀상/NNG+을/JKO
둘러싼	둘러싸/VV+ㄴ/ETM
한일	한일/NNP
정부의	정부/NNG+의/JKG
외교	외교/NNG
마찰과	마찰/NNG+과/JC
보수단체의	보수/NNG+단체/NNG+의/JKG
최근	최근/NNG
집회	집회/NNG
분위기를	분위기/NNG+를/JKO
의식해	의식/NNG+하/XSV+아/EC
무리하게	무리/NNG+하/XSA+게/EC
법을	법/NNG+을/JKO
적용하는	적용/NNG+하/XSV+는/ETM
것	것/NNB
같다”고	같/VA+다/EF+”/SS+고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


