# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000052.42
metadata : {}


# id : NWRW1800000052.42.1.1
[단독] ‘원전 불안’ 커가는데…한수원 “탈핵론은 포퓰리즘”

[단독]	[/SS+단독/NNG+]/SS
미래창조과학방송통신위	미래/NNG+창조/NNG+과학/NNG+방송/NNG+통신위/NNG
소속	소속/NNG
김성수	김성수/NNP
더불어민주당	더불어민주당/NNP
의원이	의원/NNG+이/JKS
19일	19/SN+일/NNB
입수한	입수/NNG+하/XSV+ㄴ/ETM
‘원자력	‘/SS+원자력/NNG
정책의	정책/NNG+의/JKG
포퓰리즘화	포퓰리즘/NNG+화/XSN
가능성과	가능/NNG+성/XSN+과/JC
대응방안’	대응/NNG+방안/NNG+’/SS
보고서를	보고서/NNG+를/JKO
보면,	보/VV+면/EC+,/SP
한수원은	한수원/NNP+은/JX
“국내	“/SS+국내/NNG
원전	원전/NNG
비리와	비리/NNG+와/JC
잦은	잦/VA+은/ETM
고장으로	고장/NNG+으로/JKB
탈핵	탈핵/NNG
운동이	운동/NNG+이/JKS
확산되는	확산/NNG+되/XSV+는/ETM
가운데	가운데/NNG
이에	이/NP+에/JKB
조응한	조응/NNG+하/XSV+ㄴ/ETM
야권	야권/NNG
정치적	정치/NNG+적/XSN
지지	지지/NNG
동원이	동원/NNG+이/JKS
연계돼	연계/NNG+되/XSV+어/EC
원자력	원자력/NNG
포퓰리즘화의	포퓰리즘/NNG+화/XSN+의/JKG
가능성이	가능/NNG+성/XSN+이/JKS
높아지고	높아지/VV+고/EC
있다”며	있/VX+다/EF+”/SS+며/EC
“원자력	“/SS+원자력/NNG
문제의	문제/NNG+의/JKG
선거	선거/NNG
쟁점화	쟁점/NNG+화/XSN
차단”	차단/NNG+”/SS
등을	등/NNB+을/JKO
위해	위하/VV+아/EC
시민단체·언론·정치권에	시민/NNG+단체/NNG+·/SP+언론/NNG+·/SP+정치/NNG+권/XSN+에/JKB
대한	대하/VV+ㄴ/ETM
분석을	분석/NNG+을/JKO
지난해	지난해/NNG
2월부터	2/SN+월/NNB+부터/JX
진행했다.	진행/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000052.42.4.2
이 연구는 한수원 홍보실과 제주대 산학협력단이 맡아 지난해 12월 보고서를 제출했다.

이	이/MMD
연구는	연구/NNG+는/JX
한수원	한수원/NNP
홍보실과	홍보실/NNG+과/JC
제주대	제주대/NNP
산학협력단이	산학/NNG+협력단/NNG+이/JKS
맡아	맡/VV+아/EC
지난해	지난해/NNG
12월	12/SN+월/NNB
보고서를	보고서/NNG+를/JKO
제출했다.	제출/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000052.42.5.1
보고서는 먼저 ‘탈핵 에너지 교수 모임’, ‘탈핵 법률가 모임 해바라기’, ‘반핵 의사회’ 등의 모임을 분석하며 “(이들이) 19대 총선을 전후해 제도 정치권으로 활동 무대를 확대하고 있다”고 봤다.

보고서는	보고서/NNG+는/JX
먼저	먼저/MAG
‘탈핵	‘/SS+탈핵/NNG
에너지	에너지/NNG
교수	교수/NNG
모임’,	모임/NNG+’/SS+,/SP
법률가	법률가/NNG
모임	모임/NNG
해바라기’,	해바라기/NNG+’/SS+,/SP
‘반핵	‘/SS+반핵/NNG
의사회’	의사회/NNG+’/SS
등의	등/NNB+의/JKG
모임을	모임/NNG+을/JKO
분석하며	분석/NNG+하/XSV+며/EC
“(이들이)	“/SS+(/SS+이/NP+들/XSN+이/JKS+)/SS
19대	19/SN+대/NNB
총선을	총선/NNG+을/JKO
전후해	전후/NNG+하/XSV+아/EC
제도	제도/NNG
정치권으로	정치/NNG+권/XSN+으로/JKB
활동	활동/NNG
무대를	무대/NNG+를/JKO
확대하고	확대/NNG+하/XSV+고/EC
있다”고	있/VX+다/EF+”/SS+고/JKQ
봤다.	보/VV+았/EP+다/EF+./SF


# id : NWRW1800000052.42.5.2
보고서는 ‘원자력 포퓰리즘’을 부추기는 ‘우려 대상’으로 언론도 주목했는데, 특히 <조선일보>와 <한겨레>를 집중 분석했다.

보고서는	보고서/NNG+는/JX
‘원자력	‘/SS+원자력/NNG
포퓰리즘’을	포퓰리즘/NNG+’/SS+을/JKO
부추기는	부추기/VV+는/ETM
‘우려	‘/SS+우려/NNG
대상’으로	대상/NNG+’/SS+으로/JKB
언론도	언론/NNG+도/JX
주목했는데,	주목/NNG+하/XSV+았/EP+는데/EC+,/SP
특히	특히/MAG
<조선일보>와	</SS+조선일보/NNP+>/SS+와/JC
<한겨레>를	</SS+한겨레/NNP+>/SS+를/JKO
집중	집중/NNG
분석했다.	분석/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000052.42.5.3
보고서는 <한겨레>의 원자력 관련 보도에 대해 “원자력 이슈에 대한 무조건적 반대와 일방적 주장만 보도하는 자극적 제목의 기사가 상당수였다”고 적었다.

보고서는	보고서/NNG+는/JX
<한겨레>의	</SS+한겨레/NNP+>/SS+의/JKG
원자력	원자력/NNG
관련	관련/NNG
보도에	보도/NNG+에/JKB
대해	대하/VV+아/EC
“원자력	“/SS+원자력/NNG
이슈에	이슈/NNG+에/JKB
대한	대하/VV+ㄴ/ETM
무조건적	무/XPN+조건/NNG+적/XSN
반대와	반대/NNG+와/JC
일방적	일방/NNG+적/XSN
주장만	주장/NNG+만/JX
보도하는	보도/NNG+하/XSV+는/ETM
자극적	자극/NNG+적/XSN
제목의	제목/NNG+의/JKG
기사가	기사/NNG+가/JKS
상당수였다”고	상당수/NNG+이/VCP+었/EP+다/EF+”/SS+고/JKQ
적었다.	적/VV+었/EP+다/EF+./SF


# id : NWRW1800000052.42.5.4
보고서는 이어 “탈핵 입장을 지향하는 야당들은 대중이 이해하기 쉽지만 실제 정책으로 적용하기는 쉽지 않은 불가능한 해결책을 제시하는 경향을 보였다”고 결론지었다.

보고서는	보고서/NNG+는/JX
이어	잇/VV+어/EC
“탈핵	“/SS+탈핵/NNG
입장을	입장/NNG+을/JKO
지향하는	지향/NNG+하/XSV+는/ETM
야당들은	야당/NNG+들/XSN+은/JX
대중이	대중/NNG+이/JKS
이해하기	이해/NNG+하/XSV+기/ETN
쉽지만	쉽/VA+지만/EC
실제	실제/NNG
정책으로	정책/NNG+으로/JKB
적용하기는	적용/NNG+하/XSV+기/ETN+는/JX
쉽지	쉽/VA+지/EC
않은	않/VX+은/ETM
불가능한	불/XPN+가능/NNG+하/XSA+ㄴ/ETM
해결책을	해결책/NNG+을/JKO
제시하는	제시/NNG+하/XSV+는/ETM
경향을	경향/NNG+을/JKO
보였다”고	보이/VV+었/EP+다/EF+”/SS+고/JKQ
결론지었다.	결론짓/VV+었/EP+다/EF+./SF


# id : NWRW1800000052.42.5.5
또 “선출직 정치인은 재선을 위해 포퓰리즘 공약을 주장하며, 야당은 집권여당·정부에 대한 공격 수단으로 포퓰리즘 정책을 추진한다”면서 “일단 도입된 정책, 제도를 없애기는 어렵기 때문에 ‘예방적 대응’이 중요하다”고 강조했다.

또	또/MAG
“선출직	“/SS+선출직/NNG
정치인은	정치인/NNG+은/JX
재선을	재선/NNG+을/JKO
위해	위하/VV+아/EC
포퓰리즘	포퓰리즘/NNG
공약을	공약/NNG+을/JKO
주장하며,	주장/NNG+하/XSV+며/EC+,/SP
야당은	야당/NNG+은/JX
집권여당·정부에	집권/NNG+여당/NNG+·/SP+정부/NNG+에/JKB
대한	대하/VV+ㄴ/ETM
공격	공격/NNG
수단으로	수단/NNG+으로/JKB
정책을	정책/NNG+을/JKO
추진한다”면서	추진/NNG+하/XSV+ㄴ다/EF+”/SS+면서/EC
“일단	“/SS+일단/MAG
도입된	도입/NNG+되/XSV+ㄴ/ETM
정책,	정책/NNG+,/SP
제도를	제도/NNG+를/JKO
없애기는	없애/VV+기/ETN+는/JX
어렵기	어렵/VA+기/ETN
때문에	때문/NNB+에/JKB
‘예방적	‘/SS+예방/NNG+적/XSN
대응’이	대응/NNG+’/SS+이/JKS
중요하다”고	중요/NNG+하/XSA+다/EF+”/SS+고/JKQ
강조했다.	강조/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000052.42.6.1
보고서는 “활발하던 반핵운동이 쇠퇴의 길로 접어든 것은 2005년 부안 방폐장 주민투표 이후다.

보고서는	보고서/NNG+는/JX
“활발하던	“/SS+활발하/VA+던/ETM
반핵운동이	반핵/NNG+운동/NNG+이/JKS
쇠퇴의	쇠퇴/NNG+의/JKG
길로	길/NNG+로/JKB
접어든	접어들/VV+ㄴ/ETM
것은	것/NNB+은/JX
2005년	2005/SN+년/NNB
부안	부안/NNP
방폐장	방폐장/NNG
주민투표	주민/NNG+투표/NNG
이후다.	이후/NNG+이/VCP+다/EF+./SF


# id : NWRW1800000052.42.6.2
유치 지원금을 약속하면서 지자체간 유치 경쟁이 벌어졌고 이런 경쟁구도는 지역주민의 반원전 세력화를 약화시켰다.

유치	유치/NNG
지원금을	지원금/NNG+을/JKO
약속하면서	약속/NNG+하/XSV+면서/EC
지자체간	지자체/NNG+간/NNB
경쟁이	경쟁/NNG+이/JKS
벌어졌고	벌어지/VV+었/EP+고/EC
이런	이런/MMD
경쟁구도는	경쟁/NNG+구도/NNG+는/JX
지역주민의	지역/NNG+주민/NNG+의/JKG
반원전	반/XPN+원전/NNG
세력화를	세력/NNG+화/XSN+를/JKO
약화시켰다.	약화/NNG+시키/XSV+었/EP+다/EF+./SF


# id : NWRW1800000052.42.6.3
이런 선험적 사례를 기반으로 전략적 대응을 추진해야 한다”고 제언했다.

이런	이런/MMD
선험적	선험/NNG+적/XSN
사례를	사례/NNG+를/JKO
기반으로	기반/NNG+으로/JKB
전략적	전략/NNG+적/XSN
대응을	대응/NNG+을/JKO
추진해야	추진/NNG+하/XSV+아야/EC
한다”고	하/VX+ㄴ다/EF+”/SS+고/JKQ
제언했다.	제언/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000052.42.7.1
김성수 의원은 “정치권의 원전 비판에 노골적 적대감을 표시하는 한수원이 공기업인지 유사 정치집단인지 의심하지 않을 수 없다”고 말했다.

김성수	김성수/NNP
의원은	의원/NNG+은/JX
“정치권의	“/SS+정치/NNG+권/XSN+의/JKG
원전	원전/NNG
비판에	비판/NNG+에/JKB
노골적	노골/NNG+적/XSN
적대감을	적대감/NNG+을/JKO
표시하는	표시/NNG+하/XSV+는/ETM
한수원이	한수원/NNP+이/JKS
공기업인지	공기업/NNG+이/VCP+ㄴ지/EC
유사	유사/NNG
정치집단인지	정치/NNG+집단/NNG+이/VCP+ㄴ지/EC
의심하지	의심/NNG+하/XSV+지/EC
않을	않/VX+을/ETM
수	수/NNB
없다”고	없/VA+다/EF+”/SS+고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000052.42.7.2
이헌석 에너지정의행동 대표는 “원전 안전성에 대한 우려가 갈수록 높아지고 있는 가운데 이를 해결하는 데 집중하기보다는 각계 비판을 포퓰리즘으로 매도하고 대응하는 데 나선 한수원의 태도는 시대착오적이다”라고 비판했다.

이헌석	이헌석/NNP
에너지정의행동	에너지정의행동/NNP
대표는	대표/NNG+는/JX
“원전	“/SS+원전/NNG
안전성에	안전/NNG+성/XSN+에/JKB
대한	대하/VV+ㄴ/ETM
우려가	우려/NNG+가/JKS
갈수록	갈수록/MAG
높아지고	높아지/VV+고/EC
있는	있/VX+는/ETM
가운데	가운데/NNG
이를	이/NP+를/JKO
해결하는	해결/NNG+하/XSV+는/ETM
데	데/NNB
집중하기보다는	집중/NNG+하/XSV+기/ETN+보다/JKB+는/JX
각계	각계/NNG
비판을	비판/NNG+을/JKO
포퓰리즘으로	포퓰리즘/NNG+으로/JKB
매도하고	매도/NNG+하/XSV+고/EC
대응하는	대응/NNG+하/XSV+는/ETM
나선	나서/VV+ㄴ/ETM
한수원의	한수원/NNP+의/JKG
태도는	태도/NNG+는/JX
시대착오적이다”라고	시대착오/NNG+적/XSN+이/VCP+다/EF+”/SS+라고/JKQ
비판했다.	비판/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000052.42.8.1
한수원은 오는 10월에도 ‘탈핵 입법 저지’를 목표로 환경단체 등을 분석하는 연구 용역을 발주할 예정이다.

한수원은	한수원/NNP+은/JX
오는	오/VV+는/ETM
10월에도	10/SN+월/NNB+에/JKB+도/JX
‘탈핵	‘/SS+탈핵/NNG
입법	입법/NNG
저지’를	저지/NNG+’/SS+를/JKO
목표로	목표/NNG+로/JKB
환경단체	환경/NNG+단체/NNG
등을	등/NNB+을/JKO
분석하는	분석/NNG+하/XSV+는/ETM
연구	연구/NNG
용역을	용역/NNG+을/JKO
발주할	발주/NNG+하/XSV+ㄹ/ETM
예정이다.	예정/NNG+이/VCP+다/EF+./SF


# id : NWRW1800000052.42.8.2
환경단체들은 ‘사찰’이라며 용역 발주 철회를 주장하고 있지만, 한수원은 예정대로 진행할 계획이라고 밝혔다.

환경단체들은	환경/NNG+단체/NNG+들/XSN+은/JX
‘사찰’이라며	‘/SS+사찰/NNG+’/SS+이/VCP+라며/EC
용역	용역/NNG
발주	발주/NNG
철회를	철회/NNG+를/JKO
주장하고	주장/NNG+하/XSV+고/EC
있지만,	있/VX+지만/EC+,/SP
한수원은	한수원/NNP+은/JX
예정대로	예정/NNG+대로/JX
진행할	진행/NNG+하/XSV+ㄹ/ETM
계획이라고	계획/NNG+이/VCP+라고/EC
밝혔다.	밝히/VV+었/EP+다/EF+./SF


