# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000038.105
metadata : {}


# id : NWRW1800000038.105.1.1
"지성과 봉사로 한국 아름다움 전할 것"

"지성과	"/SS+지성/NNG+과/JC
# id : NWRW1800000038.105.4.5
27년간 WMU 한국대회를 이끌어온 이승민 단장은 "프놈펜 현지에서 우물 파기, 의료봉사, 초등학교 수업 등 다양한 활동을 할 것"이라고 말했다.

27년간	27/SN+년/NNB+간/XSN
WMU	WMU/SL
한국대회를	한국/NNP+대회/NNG+를/JKO
이끌어온	이끌/VV+어/EC+오/VX+ㄴ/ETM
이승민	이승민/NNP
단장은	단장/NNG+은/JX
"프놈펜	"/SS+프놈펜/NNP
현지에서	현지/NNG+에서/JKB
우물	우물/NNG
파기,	파/VV+기/ETN+,/SP
의료봉사,	의료/NNG+봉사/NNG+,/SP
초등학교	초등학교/NNG
수업	수업/NNG
등	등/NNB
다양한	다양/NNG+하/XSA+ㄴ/ETM
활동을	활동/NNG+을/JKO
할	하/VV+ㄹ/ETM
것"이라고	것/NNB+"/SS+이라고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000038.105.5.1
전 세계 107개국 대표가 참가하는 올해 제26회 WMU 세계대회는 올 연말 캄보디아 프놈펜에서 열린다.

전	전/MMN
세계	세계/NNG
107개국	107/SN+개국/NNB
대표가	대표/NNG+가/JKS
참가하는	참가/NNG+하/XSV+는/ETM
올해	올해/NNG
제26회	제/XPN+26/SN+회/NNB
WMU	WMU/SL
세계대회는	세계/NNG+대회/NNG+는/JX
올	올/NNG
연말	연말/NNG
캄보디아	캄보디아/NNP
프놈펜에서	프놈펜/NNP+에서/JKB
열린다.	열리/VV+ㄴ다/EF+./SF


# id : NWRW1800000038.105.5.2
"당초 개최지는 프랑스였으나 훈센가(家)와 캄보디아 쪽 조직위가 앙코르와트 등 세계적 문화유산을 자랑하고 자국의 젊은 층을 결집시키고 싶다며 캄보디아 개최를 적극 요청했다"는 것.

"당초	"/SS+당초/NNG
개최지는	개최지/NNG+는/JX
프랑스였으나	프랑스/NNP+이/VCP+었/EP+으나/EC
훈센가(家)와	훈센가/NNG+(/SS+家/SH+)/SS+와/JC
캄보디아	캄보디아/NNP
쪽	쪽/NNB
조직위가	조직위/NNG+가/JKS
앙코르와트	앙코르와트/NNP
등	등/NNB
세계적	세계/NNG+적/XSN
문화유산을	문화유산/NNG+을/JKO
자랑하고	자랑/NNG+하/XSV+고/EC
자국의	자국/NNG+의/JKG
젊은	젊/VA+은/ETM
층을	층/NNG+을/JKO
결집시키고	결집/NNG+시키/XSV+고/EC
싶다며	싶/VX+다며/EC
개최를	개최/NNG+를/JKO
적극	적극/NNG
요청했다"는	요청/NNG+하/XSV+았/EP+다/EF+"/SS+는/ETM
것.	것/NNB+./SF


# id : NWRW1800000038.105.6.1
이승민 단장은 "사절단을 통해 원조만 받던 한국이 이젠 나누고 소통할 수 있는 나라가 됐음을 알리겠다"고 말했다.

이승민	이승민/NNP
단장은	단장/NNG+은/JX
"사절단을	"/SS+사절단/NNG+을/JKO
통해	통하/VV+아/EC
원조만	원조/NNG+만/JX
받던	받/VV+던/ETM
한국이	한국/NNP+이/JKS
이젠	이제/NNG+ㄴ/JX
나누고	나누/VV+고/EC
소통할	소통/NNG+하/XSV+ㄹ/ETM
수	수/NNB
있는	있/VA+는/ETM
나라가	나라/NNG+가/JKC
됐음을	되/VV+었/EP+음/ETN+을/JKO
알리겠다"고	알리/VV+겠/EP+다/EF+"/SS+고/JKQ
말했다.	말/NNG+하/XSV+았/EP+다/EF+./SF


